,OR1,OR2,distance,similarity,Class1,Class2,Same_Class
15480,Olfr1246,Olfr1274,3.7988849376976583,0.60827118138989,4,4,4
15481,Olfr1247,Olfr1274,4.742412122497175,0.603899833482503,4,4,4
15482,Olfr1250,Olfr1274,3.9672997814857665,0.59619775128827,4,4,4
15483,Olfr1251,Olfr1274,4.7456321279710165,0.582678946857106,4,4,4
15484,Olfr1252,Olfr1274,3.3910127150243734,0.590959614461588,4,4,4
15485,Olfr1253,Olfr1274,8.641835534311388,0.593010037538712,4,4,4
15486,Olfr1254,Olfr1274,7.684713992560865,0.600669690162919,4,4,4
15487,Olfr1255,Olfr1274,10.2758939450381,0.610121156762247,4,4,4
15488,Olfr1256,Olfr1274,5.192422408022441,0.616887698441411,4,4,4
15489,Olfr1257,Olfr1274,5.207567705414313,0.618537323454714,4,4,4
15490,Olfr1258,Olfr1274,3.416034621934571,0.626735209583888,4,4,4
15491,Olfr1259,Olfr1274,11.050621673414453,0.609819427444719,4,4,4
15492,Olfr1260,Olfr1274,1.1510516869117189,0.512590154980619,4,4,4
15493,Olfr1261,Olfr1274,4.345784801858779,0.363355717165611,4,4,4
15494,Olfr1262,Olfr1274,1.5977100484463724,0.561533340619301,4,4,4
15495,Olfr1263,Olfr1274,4.345784801858779,0.564644338847347,4,4,4
15496,Olfr1264,Olfr1274,10.286493023246388,0.653846283815023,4,4,4
15497,Olfr1265,Olfr1274,11.130489136228444,0.870469976210179,4,4,4
15498,Olfr1269,Olfr1274,0.8685573762605433,0.887982675051083,4,4,4
15499,Olfr1270,Olfr1274,6.023742990468464,0.660543100589152,4,4,4
15500,Olfr1271,Olfr1274,6.849476701816922,0.650598942830724,4,4,4
15501,Olfr1000,Olfr140,9.982715412832562,0.419136187483825,5,4,NA
15502,Olfr1002,Olfr140,8.576937435725366,0.410726201449928,5,4,NA
15503,Olfr1006,Olfr140,11.11696610022491,0.421612833999297,9,4,NA
15504,Olfr1009,Olfr140,1.6242266803880547,0.422668847761155,5,4,NA
15505,Olfr1012,Olfr140,9.10826081240812,0.376200210672177,9,4,NA
15506,Olfr1013,Olfr140,12.427881201942936,0.380101968690147,9,4,NA
15507,Olfr1014,Olfr140,12.127632616696854,0.381360024222294,9,4,NA
15508,Olfr1015,Olfr140,15.63576798331495,0.415318333985791,9,4,NA
15509,Olfr1016,Olfr140,17.660199974549844,0.367741147943961,9,4,NA
15510,Olfr1018,Olfr140,20.61479605425065,0.459145416976852,2,4,NA
15511,Olfr1019,Olfr140,18.611205195810825,0.430076142410106,5,4,NA
15512,Olfr1020,Olfr140,18.980795383170094,0.427525292841553,5,4,NA
15513,Olfr1023,Olfr140,18.943061643563446,0.409372943532608,5,4,NA
15514,Olfr1025-ps1,Olfr140,17.875460563897832,0.444181932826842,,4,NA
15515,Olfr1026,Olfr140,5.190167782763051,0.439631548691688,5,4,NA
15516,Olfr1028,Olfr140,19.887674700730493,0.390155336633943,5,4,NA
15517,Olfr1029,Olfr140,19.477529769906404,0.395399508055706,5,4,NA
15518,Olfr1030,Olfr140,21.576976028690392,0.397262892380312,5,4,NA
15519,Olfr1031,Olfr140,16.259434287322744,0.378795851503785,5,4,NA
15520,Olfr1032,Olfr140,17.690486957836562,0.400003417283157,5,4,NA
15521,Olfr1033,Olfr140,8.7692401926765,0.141582247436467,5,4,NA
15522,Olfr1034,Olfr140,10.542528439664439,0.388700487982218,5,4,NA
15523,Olfr1036,Olfr140,10.994630013680721,0.386502700913534,5,4,NA
15524,Olfr1037,Olfr140,8.4375956073354,0.36894023688696,8,4,NA
15525,Olfr1039,Olfr140,12.889481840891673,0.411088421844143,5,4,NA
15526,Olfr1042,Olfr140,3.9970519103062574,0.419135284155369,5,4,NA
15527,Olfr1043,Olfr140,14.782617420628014,0.4243335709602,5,4,NA
15528,Olfr1044,Olfr140,3.103222205222562,0.391649163591236,8,4,NA
15529,Olfr1045,Olfr140,19.269673680373987,0.343993758548762,8,4,NA
15530,Olfr1046,Olfr140,12.51226242294737,0.382839512007346,8,4,NA
15531,Olfr1047,Olfr140,17.240942469315005,0.399416573128437,8,4,NA
15532,Olfr1048,Olfr140,5.726530503650153,0.36147304542154,8,4,NA
15533,Olfr1049,Olfr140,8.886624925322316,0.360676686103069,8,4,NA
15534,Olfr1051,Olfr140,6.262818725042616,0.366134260048443,8,4,NA
15535,Olfr1052,Olfr140,15.10467926032108,0.422167444326449,5,4,NA
15536,Olfr1054,Olfr140,7.594898262945263,0.391876145563772,8,4,NA
15537,Olfr1055,Olfr140,5.509302032768306,0.356575858730793,8,4,NA
15538,Olfr1056,Olfr140,7.78929622347268,0.36147304542154,8,4,NA
15539,Olfr1057,Olfr140,6.781887806469617,0.348595128793298,8,4,NA
15540,Olfr1062,Olfr140,20.67544655801423,0.348486717928044,8,4,NA
15541,Olfr1065,Olfr140,3.6514829043184047,0.397983624341684,8,4,NA
15542,Olfr1079,Olfr140,8.319563289035607,0.399754240283021,8,4,NA
15543,Olfr1080,Olfr140,7.788309330204268,0.425199798945353,8,4,NA
15544,Olfr1085,Olfr140,5.986615467933842,0.389156995703837,8,4,NA
15545,Olfr1086,Olfr140,10.623989826913496,0.403308512857367,5,4,NA
15546,Olfr1087,Olfr140,21.034053729848775,0.394762076985275,8,4,NA
15547,Olfr1090,Olfr140,3.5536913134240913,0.381922837719351,8,4,NA
15548,Olfr1093,Olfr140,16.413791238343947,0.398888782067068,5,4,NA
15549,Olfr1094,Olfr140,13.035026810511017,0.373750514643375,5,4,NA
15550,Olfr1095,Olfr140,4.078065543485088,0.409439108573963,5,4,NA
15551,Olfr1097,Olfr140,17.211906234530396,0.399764988561328,8,4,NA
15552,Olfr1098,Olfr140,12.247145933309278,0.411396770226264,8,4,NA
15553,Olfr1099,Olfr140,10.879147159794394,0.393644062477384,8,4,NA
15554,Olfr1100,Olfr140,13.737701741280313,0.376517196801501,8,4,NA
15555,Olfr1101,Olfr140,19.14513243222696,0.413418614749289,5,4,NA
15556,Olfr1102,Olfr140,14.872525821273573,0.398871667275291,5,4,NA
15557,Olfr1104,Olfr140,13.65968748282958,0.368082494686322,8,4,NA
15558,Olfr1105,Olfr140,8.451258392559964,0.400146887995442,5,4,NA
15559,Olfr1106,Olfr140,22.61265720444415,0.432449718639209,5,4,NA
15560,Olfr1107,Olfr140,20.93768319882386,0.439621310734006,5,4,NA
15561,Olfr1109,Olfr140,22.494365785703003,0.423920549636362,5,4,NA
15562,Olfr1110,Olfr140,22.494365785703003,0.438057219296747,5,4,NA
15563,Olfr1111,Olfr140,18.287086872674298,0.394350101105806,5,4,NA
15564,Olfr1112,Olfr140,15.999720618793514,0.422407794376695,12,4,NA
15565,Olfr1113,Olfr140,8.778788180469256,0.390189200331816,10,4,NA
15566,Olfr1115,Olfr140,9.534993743582085,0.397633149253694,10,4,NA
15567,Olfr1116,Olfr140,15.334525684781068,0.356523993412209,10,4,NA
15568,Olfr1118,Olfr140,17.109133920940106,0.357350202372628,10,4,NA
15569,Olfr1120,Olfr140,8.302308962022549,0.381960489971616,12,4,NA
15570,Olfr1121,Olfr140,8.516504935657945,0.393088180782268,12,4,NA
15571,Olfr1122,Olfr140,17.906535882134875,0.389606393135218,10,4,NA
15572,Olfr1123,Olfr140,18.656248968872323,0.386479758607749,10,4,NA
15573,Olfr1124,Olfr140,8.044473838935222,0.370721937366539,10,4,NA
15574,Olfr1126,Olfr140,13.82542050834738,0.403565823614101,12,4,NA
15575,Olfr1129,Olfr140,10.208585524163103,0.39712160102301,10,4,NA
15576,Olfr1130,Olfr140,16.3055387055347,0.395089739331993,10,4,NA
15577,Olfr1132,Olfr140,17.646217092945985,0.387820442994705,8,4,NA
15578,Olfr1134,Olfr140,6.636132956882771,0.407717694065097,5,4,NA
15579,Olfr1135,Olfr140,17.646217092945985,0.378495871384188,5,4,NA
15580,Olfr1137,Olfr140,22.256165118726052,0.367277413651108,5,4,NA
15581,Olfr1138,Olfr140,17.367184213400574,0.388622851220554,5,4,NA
15582,Olfr1140,Olfr140,13.503089262517433,0.383800214928181,5,4,NA
15583,Olfr1143,Olfr140,18.449802413671758,0.405455768178618,5,4,NA
15584,Olfr1148,Olfr140,9.095690791278757,0.373809966319033,12,4,NA
15585,Olfr1151,Olfr140,15.746196545050406,0.379293336228139,5,4,NA
15586,Olfr1152,Olfr140,15.138439050482585,0.375405454802402,5,4,NA
15587,Olfr1154,Olfr140,9.024464527058456,0.432251590309974,9,4,NA
15588,Olfr1155,Olfr140,10.592917834742886,0.37249879905179,5,4,NA
15589,Olfr1156,Olfr140,10.324271905531361,0.378860599080128,5,4,NA
15590,Olfr1157,Olfr140,5.078445087071927,0.372140115242924,5,4,NA
15591,Olfr1160,Olfr140,17.643368817268023,0.422229115815082,9,4,NA
15592,Olfr1161,Olfr140,11.196332547140996,0.383454004819775,5,4,NA
15593,Olfr1162,Olfr140,16.060065495227455,0.350729965400271,5,4,NA
15594,Olfr1167,Olfr140,7.764903057366062,0.351554413978456,5,4,NA
15595,Olfr1168,Olfr140,5.9626382122464365,0.354333165787794,5,4,NA
15596,Olfr1170,Olfr140,8.733404028264658,0.354489126533745,5,4,NA
15597,Olfr1173,Olfr140,8.733404028264658,0.351500196840165,5,4,NA
15598,Olfr1174,Olfr140,6.594967353137261,0.35924897093326,,4,NA
15599,Olfr1175,Olfr140,7.222355370417699,0.363891214902499,,4,NA
15600,Olfr1176,Olfr140,12.958310879534366,0.331047760346463,5,4,NA
15601,Olfr1177-ps,Olfr140,19.270553000733965,0.362665743062352,,4,NA
15602,Olfr1178,Olfr140,10.584678098783204,0.559803138263299,4,4,4
15603,Olfr1179,Olfr140,14.83198503301905,0.560094292285933,4,4,4
15604,Olfr1180,Olfr140,13.987955789817685,0.525620512672978,4,4,4
15605,Olfr1182,Olfr140,7.107206177073538,0.546171788492958,4,4,4
15606,Olfr1183,Olfr140,18.15896410030973,0.625958757947073,4,4,4
15607,Olfr1184,Olfr140,11.483820059190215,0.542509516361398,4,4,4
15608,Olfr1188,Olfr140,10.074498924971126,0.635579719418039,4,4,4
15609,Olfr1189,Olfr140,10.99432392946421,0.619898463448429,4,4,4
15610,Olfr1191-ps1,Olfr140,11.497899338262945,0.59398644094862,,4,NA
15611,Olfr1192-ps1,Olfr140,15.119575262923387,0.571507703954207,,4,NA
15612,Olfr1193,Olfr140,10.910533783866011,0.603815773552689,4,4,4
15613,Olfr1195,Olfr140,10.08006136974607,0.612129022751847,4,4,4
15614,Olfr1196,Olfr140,10.290513845690596,0.524425629809776,4,4,4
15615,Olfr1197,Olfr140,3.8515147509907384,0.520814051260388,4,4,4
15616,Olfr1198,Olfr140,7.023319239134763,0.536483396555991,4,4,4
15617,Olfr1199,Olfr140,9.628360447033506,0.623200348992293,4,4,4
15618,Olfr1200,Olfr140,11.264011982668633,0.493689244287176,4,4,4
15619,Olfr1201,Olfr140,9.750715415630921,0.609591700377746,4,4,4
15620,Olfr1202,Olfr140,13.506637571310012,0.679767078014557,4,4,4
15621,Olfr1204,Olfr140,12.94416703827416,0.693244634313688,4,4,4
15622,Olfr1205,Olfr140,5.448104973111182,0.605023721902647,4,4,4
15623,Olfr1206,Olfr140,6.034422625224982,0.61676368500809,4,4,4
15624,Olfr1208,Olfr140,6.706325992880524,0.525337079011499,4,4,4
15625,Olfr1209,Olfr140,11.97705726948343,0.628154208302467,4,4,4
15626,Olfr1211,Olfr140,15.052071511170743,0.644957063844408,4,4,4
15627,Olfr1212,Olfr140,9.123203463438584,0.612969604204821,4,4,4
15628,Olfr1213,Olfr140,9.950856407206098,0.616201403177198,4,4,4
15629,Olfr1214,Olfr140,15.539577966502172,0.592166998280279,4,4,4
15630,Olfr1215,Olfr140,6.417533470712652,0.615106910740422,4,4,4
15631,Olfr1216,Olfr140,9.950975699096963,0.6207666010619,4,4,4
15632,Olfr1217,Olfr140,2.46847072924826,0.621725366539503,4,4,4
15633,Olfr1218,Olfr140,8.457707421732005,0.593806777083054,4,4,4
15634,Olfr1219,Olfr140,4.4333436816821585,0.605530070819498,4,4,4
15635,Olfr1220,Olfr140,7.728979140002832,0.606039834784212,4,4,4
15636,Olfr1221,Olfr140,11.682887614064686,0.602549520163177,4,4,4
15637,Olfr1222,Olfr140,15.35447191104704,0.626543440636905,4,4,4
15638,Olfr1223,Olfr140,8.001505789453075,0.633606150856359,4,4,4
15639,Olfr1224-ps1,Olfr140,9.646545329831458,0.629024836613557,,4,NA
15640,Olfr1225,Olfr140,8.442411234514033,0.600417555759749,4,4,4
15641,Olfr1226,Olfr140,9.873923183439585,0.613397683938897,4,4,4
15642,Olfr1228,Olfr140,17.14131841595828,0.598452751773075,4,4,4
15643,Olfr1229,Olfr140,4.932553901414529,0.646157729600761,4,4,4
15644,Olfr1231,Olfr140,11.617638138430005,0.682685164607432,4,4,4
15645,Olfr1232,Olfr140,10.492296400434364,0.66397709785518,4,4,4
15646,Olfr1233,Olfr140,9.061542464214174,0.631121415218333,4,4,4
15647,Olfr1234,Olfr140,10.562692743472882,0.650614581948306,4,4,4
15648,Olfr1238,Olfr140,8.215414933545432,0.633168911799609,4,4,4
15649,Olfr1239,Olfr140,8.450605502470703,0.676020958081621,4,4,4
15650,Olfr1240,Olfr140,13.60550835407007,0.608185960769083,4,4,4
15651,Olfr1241,Olfr140,10.469692265517475,0.620196442684471,4,4,4
15652,Olfr1242,Olfr140,16.092926566443435,0.581754150486877,4,4,4
15653,Olfr1243,Olfr140,11.378374961356826,0.588503666394595,4,4,4
15654,Olfr1246,Olfr140,10.580316843231717,0.61382722679294,4,4,4
15655,Olfr1247,Olfr140,10.260115337990223,0.618884874590735,4,4,4
15656,Olfr1250,Olfr140,10.205048108773987,0.6160822229605,4,4,4
15657,Olfr1251,Olfr140,11.426248300851006,0.598077109023937,4,4,4
15658,Olfr1252,Olfr140,10.661729411126723,0.6064370158134,4,4,4
15659,Olfr1253,Olfr140,8.969410443031016,0.605370114124061,4,4,4
15660,Olfr1254,Olfr140,8.07732348182647,0.624362451129306,4,4,4
15661,Olfr1255,Olfr140,7.0432275286776695,0.694373969275329,4,4,4
15662,Olfr1256,Olfr140,9.17158431125165,0.628859816569826,4,4,4
15663,Olfr1257,Olfr140,18.185166564001026,0.6914203469425,4,4,4
15664,Olfr1258,Olfr140,14.16848636028911,0.708158083453909,4,4,4
15665,Olfr1259,Olfr140,6.287872488649918,0.691383278395262,4,4,4
15666,Olfr1260,Olfr140,13.464848358105998,0.539745889553239,4,4,4
15667,Olfr1261,Olfr140,9.734975144955467,0.395772412465972,4,4,4
15668,Olfr1262,Olfr140,13.136337187751039,0.636748076583658,4,4,4
15669,Olfr1263,Olfr140,9.734975144955467,0.618426032592607,4,4,4
15670,Olfr1264,Olfr140,12.285553352601568,0.810040167931718,4,4,4
15671,Olfr1265,Olfr140,16.028433516290402,0.648081714202795,4,4,4
15672,Olfr1269,Olfr140,14.86028021132568,0.643265028250537,4,4,4
15673,Olfr1270,Olfr140,8.067437116475029,0.629190371727749,4,4,4
15674,Olfr1271,Olfr140,7.278505908965728,0.58301404853129,4,4,4
15675,Olfr1274,Olfr140,13.991748428046508,0.634730675932414,4,4,4
15676,Olfr1000,Olfr141,8.489958540241151,0.479796882077825,5,5,5
15677,Olfr1002,Olfr141,8.437520496928304,0.529876977802227,5,5,5
15678,Olfr1006,Olfr141,8.675057828117334,0.471364295995005,9,5,NA
15679,Olfr1009,Olfr141,3.3429325423264276,0.507060155620363,5,5,5
15680,Olfr1012,Olfr141,6.660501528155795,0.493718592964824,9,5,NA
15681,Olfr1013,Olfr141,9.725666407441325,0.492882864851122,9,5,NA
15682,Olfr1014,Olfr141,8.672962665547724,0.501334239281157,9,5,NA
15683,Olfr1015,Olfr141,12.174891623299983,0.483386434976418,9,5,NA
15684,Olfr1016,Olfr141,13.704507324556484,0.452915205466196,9,5,NA
15685,Olfr1018,Olfr141,16.74120852171122,0.44024337166272,2,5,NA
15686,Olfr1019,Olfr141,15.129825607859384,0.575024303563407,5,5,5
15687,Olfr1020,Olfr141,14.955243682604381,0.568261170267972,5,5,5
15688,Olfr1023,Olfr141,15.404776124976557,0.481204518832402,5,5,5
15689,Olfr1025-ps1,Olfr141,14.643824140339886,0.507060155620363,,5,NA
15690,Olfr1026,Olfr141,4.625069009741908,0.503010643590334,5,5,5
15691,Olfr1028,Olfr141,16.718845725270672,0.501200514489529,5,5,5
15692,Olfr1029,Olfr141,16.246152915144677,0.498775258878246,5,5,5
15693,Olfr1030,Olfr141,17.73131253567876,0.497756236972743,5,5,5
15694,Olfr1031,Olfr141,12.41167682503364,0.468112060715885,5,5,5
15695,Olfr1032,Olfr141,13.656924753947774,0.4850245742244,5,5,5
15696,Olfr1033,Olfr141,8.46805552753071,0.190307884464172,5,5,5
15697,Olfr1034,Olfr141,9.767797398045005,0.459844367163175,5,5,5
15698,Olfr1036,Olfr141,10.197574731757701,0.466694440769233,5,5,5
15699,Olfr1037,Olfr141,6.271465647507958,0.504066763272423,8,5,NA
15700,Olfr1039,Olfr141,10.254777061045955,0.511657903889982,5,5,5
15701,Olfr1042,Olfr141,5.010559475811909,0.516169570182522,5,5,5
15702,Olfr1043,Olfr141,12.007866671898608,0.513190954773869,5,5,5
15703,Olfr1044,Olfr141,0.9761746219673669,0.53472455128296,8,5,NA
15704,Olfr1045,Olfr141,15.291911681925598,0.470367464318531,8,5,NA
15705,Olfr1046,Olfr141,10.770403477301848,0.483710792367988,8,5,NA
15706,Olfr1047,Olfr141,13.551723498996342,0.48722295000348,8,5,NA
15707,Olfr1048,Olfr141,2.322896888061485,0.446882930461149,8,5,NA
15708,Olfr1049,Olfr141,8.379022446821454,0.467884230949262,8,5,NA
15709,Olfr1051,Olfr141,6.096266055018002,0.474036400571807,8,5,NA
15710,Olfr1052,Olfr141,12.702784144031146,0.532436341465088,5,5,5
15711,Olfr1054,Olfr141,7.002017667965449,0.449135662722389,8,5,NA
15712,Olfr1055,Olfr141,5.895179634171855,0.433031340855752,8,5,NA
15713,Olfr1056,Olfr141,7.5018311001737485,0.448763223296189,8,5,NA
15714,Olfr1057,Olfr141,3.7488169000942317,0.483281336593953,8,5,NA
15715,Olfr1062,Olfr141,16.608523525402855,0.488131101676907,8,5,NA
15716,Olfr1065,Olfr141,4.281174907343439,0.487743653854254,8,5,NA
15717,Olfr1079,Olfr141,8.915425103506454,0.456262613041592,8,5,NA
15718,Olfr1080,Olfr141,8.239449302622813,0.484468366508565,8,5,NA
15719,Olfr1085,Olfr141,5.367723408088644,0.481831087216298,8,5,NA
15720,Olfr1086,Olfr141,7.27555751606043,0.774806262480418,5,5,5
15721,Olfr1087,Olfr141,17.005690035061917,0.484021503021135,8,5,NA
15722,Olfr1090,Olfr141,4.382459194187889,0.462412422383466,8,5,NA
15723,Olfr1093,Olfr141,13.289010503211998,0.731368903254891,5,5,5
15724,Olfr1094,Olfr141,9.254077250228276,0.758387029628458,5,5,5
15725,Olfr1095,Olfr141,0.0,0.92981377706498,5,5,5
15726,Olfr1097,Olfr141,14.14978490061298,0.48306186079074,8,5,NA
15727,Olfr1098,Olfr141,10.643896873046582,0.473833794430054,8,5,NA
15728,Olfr1099,Olfr141,8.976388804892814,0.477455920270313,8,5,NA
15729,Olfr1100,Olfr141,9.702472472755762,0.478437725423623,8,5,NA
15730,Olfr1101,Olfr141,15.299538480982559,0.758584988615579,5,5,5
15731,Olfr1102,Olfr141,11.666533599385064,0.761532196695145,5,5,5
15732,Olfr1104,Olfr141,9.87761223896831,0.467483529197117,8,5,NA
15733,Olfr1105,Olfr141,4.776690540261272,0.432602646087845,5,5,5
15734,Olfr1106,Olfr141,18.601397685714517,0.531536702925042,5,5,5
15735,Olfr1107,Olfr141,16.881012511623638,0.514499658983354,5,5,5
15736,Olfr1109,Olfr141,18.502538249837237,0.502042040121772,5,5,5
15737,Olfr1110,Olfr141,18.502538249837237,0.525603248911104,5,5,5
15738,Olfr1111,Olfr141,14.221841197902366,0.525660776662054,5,5,5
15739,Olfr1112,Olfr141,12.689450105515158,0.412774266145726,12,5,NA
15740,Olfr1113,Olfr141,5.90414244477953,0.418267968845601,10,5,NA
15741,Olfr1115,Olfr141,5.523683605988836,0.412131800902979,10,5,NA
15742,Olfr1116,Olfr141,11.607555636698539,0.402982860664219,10,5,NA
15743,Olfr1118,Olfr141,13.454306426107667,0.400781454177013,10,5,NA
15744,Olfr1120,Olfr141,5.612610534639585,0.401259268432685,12,5,NA
15745,Olfr1121,Olfr141,6.395498344566278,0.371717263496738,12,5,NA
15746,Olfr1122,Olfr141,14.203673358863742,0.372327095020819,10,5,NA
15747,Olfr1123,Olfr141,14.72824259011543,0.399949734192284,10,5,NA
15748,Olfr1124,Olfr141,4.125968324425756,0.420032288687914,10,5,NA
15749,Olfr1126,Olfr141,10.21639897605988,0.40837434077198,12,5,NA
15750,Olfr1129,Olfr141,6.646814623590116,0.415781624548472,10,5,NA
15751,Olfr1130,Olfr141,12.42831709753153,0.406897271465234,10,5,NA
15752,Olfr1132,Olfr141,14.358993383793344,0.526283934068931,8,5,NA
15753,Olfr1134,Olfr141,3.236725819690222,0.535220049042976,5,5,5
15754,Olfr1135,Olfr141,14.358993383793344,0.546139467306062,5,5,5
15755,Olfr1137,Olfr141,18.179094543201444,0.496383124192044,5,5,5
15756,Olfr1138,Olfr141,13.904841625904215,0.540489748678758,5,5,5
15757,Olfr1140,Olfr141,10.759711985829185,0.546482412060301,5,5,5
15758,Olfr1143,Olfr141,14.529950466709504,0.547449716211693,5,5,5
15759,Olfr1148,Olfr141,5.9289557430458695,0.41513429171848,12,5,NA
15760,Olfr1151,Olfr141,11.993339071031285,0.528042948417627,5,5,5
15761,Olfr1152,Olfr141,11.134055147769228,0.522641922900304,5,5,5
15762,Olfr1154,Olfr141,9.531476641557857,0.530061091490479,9,5,NA
15763,Olfr1155,Olfr141,9.282161154093918,0.485287287688352,5,5,5
15764,Olfr1156,Olfr141,8.319463160293028,0.494835517860795,5,5,5
15765,Olfr1157,Olfr141,1.0986884564636838,0.45173942129777,5,5,5
15766,Olfr1160,Olfr141,14.372853997813335,0.527079757756834,9,5,NA
15767,Olfr1161,Olfr141,10.7610176669184,0.471334886205103,5,5,5
15768,Olfr1162,Olfr141,11.984671390326906,0.463178801698161,5,5,5
15769,Olfr1167,Olfr141,4.970192161311845,0.404384243310456,5,5,5
15770,Olfr1168,Olfr141,2.1127455364364214,0.403514455524621,5,5,5
15771,Olfr1170,Olfr141,6.849141976636034,0.429155878347949,5,5,5
15772,Olfr1173,Olfr141,6.849141976636034,0.398241206030151,5,5,5
15773,Olfr1174,Olfr141,6.786045594071591,0.428427013125538,,5,NA
15774,Olfr1175,Olfr141,8.10073598960384,0.428038769264077,,5,NA
15775,Olfr1176,Olfr141,8.9432916043112,0.377739704680617,5,5,5
15776,Olfr1177-ps,Olfr141,15.193204199744205,0.439347080086828,,5,NA
15777,Olfr1178,Olfr141,7.24026735032814,0.379721709693605,4,5,NA
15778,Olfr1179,Olfr141,10.869969894590415,0.354748082342201,4,5,NA
15779,Olfr1180,Olfr141,9.94651335404434,0.36908053104108,4,5,NA
15780,Olfr1182,Olfr141,3.713490417332356,0.339569049154949,4,5,NA
15781,Olfr1183,Olfr141,14.326506122085513,0.390540086289552,4,5,NA
15782,Olfr1184,Olfr141,7.417497079605832,0.337909871508568,4,5,NA
15783,Olfr1188,Olfr141,7.385802778079689,0.374419775242789,4,5,NA
15784,Olfr1189,Olfr141,7.2675376894187425,0.370027931689125,4,5,NA
15785,Olfr1191-ps1,Olfr141,7.5661144980764545,0.39295097990518,,5,NA
15786,Olfr1192-ps1,Olfr141,11.152787517604702,0.371237042075156,,5,NA
15787,Olfr1193,Olfr141,7.028600547250308,0.397174595365106,4,5,NA
15788,Olfr1195,Olfr141,6.009259004691247,0.364895072283125,4,5,NA
15789,Olfr1196,Olfr141,6.581549871999232,0.333030080226645,4,5,NA
15790,Olfr1197,Olfr141,3.3020908558251163,0.335004768440293,4,5,NA
15791,Olfr1198,Olfr141,4.926810769898912,0.38310086208359,4,5,NA
15792,Olfr1199,Olfr141,5.677139024894434,0.383165829145729,4,5,NA
15793,Olfr1200,Olfr141,7.8261869374188615,0.321815820240192,4,5,NA
15794,Olfr1201,Olfr141,5.98029022573811,0.376848531547572,4,5,NA
15795,Olfr1202,Olfr141,10.38140848901953,0.376293971454825,4,5,NA
15796,Olfr1204,Olfr141,10.184187744921926,0.381699445513099,4,5,NA
15797,Olfr1205,Olfr141,1.9663795693182313,0.377631184203585,4,5,NA
15798,Olfr1206,Olfr141,5.378750053074216,0.387036561407695,4,5,NA
15799,Olfr1208,Olfr141,2.668621517396924,0.389202838769837,4,5,NA
15800,Olfr1209,Olfr141,8.05684606099972,0.388593852574912,4,5,NA
15801,Olfr1211,Olfr141,11.309404779018402,0.38093335379804,4,5,NA
15802,Olfr1212,Olfr141,8.484495984867745,0.356143729211042,4,5,NA
15803,Olfr1213,Olfr141,8.595129890307346,0.361304212898295,4,5,NA
15804,Olfr1214,Olfr141,12.574127782904485,0.362437185929648,4,5,NA
15805,Olfr1215,Olfr141,3.5785063845677625,0.384905964879646,4,5,NA
15806,Olfr1216,Olfr141,6.575934721028566,0.379604320865509,4,5,NA
15807,Olfr1217,Olfr141,2.9015567446030306,0.379609363559508,4,5,NA
15808,Olfr1218,Olfr141,4.771274987241713,0.348208742571207,4,5,NA
15809,Olfr1219,Olfr141,4.2326722993047134,0.369626771856923,4,5,NA
15810,Olfr1220,Olfr141,6.253228606356709,0.351145220730887,4,5,NA
15811,Olfr1221,Olfr141,9.557093630210472,0.395467249547541,4,5,NA
15812,Olfr1222,Olfr141,11.924885272546245,0.375471983330039,4,5,NA
15813,Olfr1223,Olfr141,7.049268372384753,0.370022405263911,4,5,NA
15814,Olfr1224-ps1,Olfr141,9.51686550610622,0.366428013711488,,5,NA
15815,Olfr1225,Olfr141,5.4179413876838725,0.365687452916126,4,5,NA
15816,Olfr1226,Olfr141,7.990056897071374,0.377477660982543,4,5,NA
15817,Olfr1228,Olfr141,13.480793313931004,0.376058567007979,4,5,NA
15818,Olfr1229,Olfr141,3.1856143354567337,0.378519409971055,4,5,NA
15819,Olfr1231,Olfr141,8.296630657941133,0.361030064295824,4,5,NA
15820,Olfr1232,Olfr141,6.468253893899015,0.3824748802828,4,5,NA
15821,Olfr1233,Olfr141,6.6930292584291236,0.380353851475661,4,5,NA
15822,Olfr1234,Olfr141,7.8582562250080255,0.384050648018973,4,5,NA
15823,Olfr1238,Olfr141,5.158186952270744,0.387648001869116,4,5,NA
15824,Olfr1239,Olfr141,7.183281117170347,0.409877093563338,4,5,NA
15825,Olfr1240,Olfr141,9.822210358561728,0.370385457524286,4,5,NA
15826,Olfr1241,Olfr141,7.056862497523686,0.389279283997659,4,5,NA
15827,Olfr1242,Olfr141,12.842277261872901,0.35559780302481,4,5,NA
15828,Olfr1243,Olfr141,8.365307278084911,0.373150682298625,4,5,NA
15829,Olfr1246,Olfr141,7.0339206815560695,0.385383474565205,4,5,NA
15830,Olfr1247,Olfr141,6.48478715389144,0.388392721651638,4,5,NA
15831,Olfr1250,Olfr141,6.768713706042866,0.394313504804407,4,5,NA
15832,Olfr1251,Olfr141,7.5157312232575775,0.385531594503838,4,5,NA
15833,Olfr1252,Olfr141,7.337459946277953,0.387099614206386,4,5,NA
15834,Olfr1253,Olfr141,4.921370567498902,0.382867859105811,4,5,NA
15835,Olfr1254,Olfr141,4.027542232505413,0.392311595666401,4,5,NA
15836,Olfr1255,Olfr141,3.2175871658973585,0.385559610442154,4,5,NA
15837,Olfr1256,Olfr141,6.669416610652165,0.387928496945291,4,5,NA
15838,Olfr1257,Olfr141,14.430997831263143,0.396980673466641,4,5,NA
