,MDS1,MDS2
Or51A5,59.98708077737256,-10.9217636339767
Or51A6,64.8898777268593,-1.3264058625327815
Or51A7,65.2344050646052,0.38468538385284645
Or51A8,60.07439573564346,-44.005045208337094
Or51Aa2,53.49687709419606,46.71092025274141
Or51Aa5,62.65154916037046,-4.487853661197518
Or51Ab3,58.59616012150753,-20.262291967859266
Or51Ac3,60.32644577746936,-1.6410523576882836
Or51Af1,63.233239960841814,-1.2695523671478683
Or51Ag1,62.96680757700233,-0.5154195912501756
Or51Ah3,59.5998698570887,-1.151116129322699
Or51Ai2,68.76994374880644,-3.6593467735853302
Or51B17,52.83312422660569,6.740697533105311
Or51B4,55.98035814153789,9.9465641929378
Or51B6,49.69573561199092,2.216431894808624
Or51B6B,68.5320982844243,-7.06796641290211
Or51D1,61.46308891997163,-6.247507856348869
Or51E1,58.66078654635643,33.70649777790859
Or51E2,60.83763651922203,-10.223174625271051
Or51F1,65.53465989291087,-9.245153974130606
Or51F1D,61.56368236185016,-19.969242172080875
Or51F1E,67.14186306046443,-16.44535633477113
Or51F2,60.94814636562964,-18.797672332777637
Or51F23,58.523813548035335,-3.2392253571831304
Or51F23B,61.35878737535134,-1.9629855861475904
Or51F5,62.06162669431083,5.042175889091674
Or51G1,62.75869513189637,1.8024073961605023
Or51G2,64.79323298376065,-0.2923684475807494
Or51H1,55.3913259928249,-0.8889338283057197
Or51H5,62.46279552641858,-6.658152063449233
Or51I1,61.95980868646044,4.41666911731294
Or51I2,60.66616738023309,3.2132585294199516
Or51K1,65.98169337305475,-11.735760887694017
Or51K2,63.42658592088235,0.6467061306676293
Or51L14,62.46536579878389,8.692869959814248
Or51L4,64.39161265594345,13.96263775614111
Or51M1,63.58097084222339,4.536542587267644
Or51Q1,61.89297776372415,6.6988245298864415
Or51Q1C,61.89297777004138,6.698824237090338
Or51R1,75.1696998191993,21.208482126931827
Or51S1,62.7256325715026,-7.864135233905842
Or51T4,63.32603142780488,-14.958918120254065
Or51V14,63.006843271150736,5.656514494461134
Or51V8,58.16915555750193,6.2249511441866545
Or52A20,48.2047462094989,-11.003666414099664
Or52A24,43.813457145781314,-9.392528170690719
Or52A33,58.50540172481036,-15.961757618963569
Or52A5,39.814837541064186,-6.233224493690479
Or52A5B,35.155768623059025,-3.241129466319392
Or52Ab2,42.37891934127955,-7.885780092610338
Or52Ab4,39.310158006310935,-7.108259962765448
Or52Ab7,39.019625436311905,-6.970564487666656
Or52Ac1,61.012429605869194,-11.041417358115151
Or52Ad1,56.0871248972148,18.32181956956529
Or52Ae7,52.36525810693408,-10.450706404204047
Or52Ae9,53.36573799820378,-10.95359286207888
Or52B1,49.07853802967252,4.193871903662032
Or52B2,47.00307978779799,-6.020518718279418
Or52B3,63.413419126570936,-3.940894598203591
Or52B4,65.21420873004928,9.357106365046185
Or52D1,46.813528704484604,-2.7298807236378186
Or52D13,52.86768484369265,-3.2693110129135254
Or52D3,45.32656204674791,-5.653351614945398
Or52E15,40.576706948001764,-8.055454281049268
Or52E18,43.30613328309836,-7.96281125895883
Or52E19,40.47815695052335,-19.621937157064778
Or52E19B,44.48863315872711,-8.485774190603031
Or52E2,50.69373547156981,0.790206499799333
Or52E3,37.95730528205918,-5.93793021661075
Or52E4,-45.96022480985721,37.573079510293404
Or52E5,44.06539177136734,-13.200775064626454
Or52E7,43.788322692889686,-10.55678840557581
Or52E8,42.03748173971819,-12.17752978202509
Or52E8B,42.850242810087884,-9.97334615149201
Or52H1,47.753714382363384,1.6311315455380722
Or52H2,53.35093665349715,4.203173355382076
Or52H7,59.75810372791657,-12.896178278513565
Or52H9,47.19120391612961,3.611139965866579
Or52I2,43.18803243845034,-20.369337419359084
Or52J3,42.234201196740024,-16.279905212403534
Or52K2,48.02146348429116,-0.4847765910033833
Or52L1,40.80044321757069,-10.506666761358813
Or52M1,49.1006248078671,0.4553975406847197
Or52M2,72.86865965252574,16.998190952638307
Or52N2,44.484905412362174,-17.647772553467593
Or52N20,49.31179475071724,-17.314866681965594
Or52N2B,50.00274967197369,-20.642801704345253
Or52N2C,45.24220406827893,-18.390581203923777
Or52N3,49.44893017564994,-18.636494859702157
Or52N4,46.612708448584264,-18.881494546901884
Or52N4B,48.263445256669925,-19.03908278898456
Or52N5,46.72126891251665,-18.810488221407894
Or52P1,63.68526280954252,-21.733050403374065
Or52P2,41.42855316781848,-12.272986877178973
Or52R1,40.09580398337674,-8.395699941197966
Or52R1B,41.92086652349545,-11.096339794136895
Or52R1C,42.672960379492146,-18.916421062459463
Or52S1,56.3353194608631,-51.117394916142025
Or52S19,45.992560015747195,-47.767550134187786
Or52S1B,-64.90494843291889,19.003363326603672
Or52S6,33.31835888368225,-12.885319377709182
Or52U1,48.65867362428438,-18.89975202659629
Or52W1,47.911767086457424,-14.3368043732297
Or52X1,39.49731166359621,-12.223900455096965
Or52Z1,53.8279311675322,11.086375435894677
Or52Z12,54.52534136005883,9.61862114124654
Or52Z13,50.95458203836398,0.005301715177811528
Or52Z14,59.5781586053936,14.226099469281515
Or55B10,60.449605296073926,28.01428668014694
Or55B3,57.08619262761606,21.33203197871146
Or55B4,67.29180526050753,33.96862124992106
Or56A3,51.195072366105826,11.861114186986471
Or56A3B,52.75229841831575,-8.363379100577982
Or56A4,48.26739323082346,8.450618628454222
Or56A5,48.018856443287234,22.959228413251275
Or56B1,62.834090917760804,22.80834007909045
Or56B1B,61.33079653342164,21.888570301504476
Or56B2,52.33158102661058,17.455532527172537
Or56B2J,49.758249029884944,13.70139004762537
Or56B34,61.74983505686231,15.813976150049937
Or56B35,57.152136223491496,13.173138583717382
Or5A1,-7.073517039552073,30.488856631390597
Or5A3,2.3884638048096427,71.61807210009536
Or5Ac15,-8.15937803974015,28.90584245650865
Or5Ac16,-12.480599234233084,29.84420509881758
Or5Ac17,0.3623363556414334,29.237815163103974
Or5Ac19,-9.098455091557833,32.79502415151185
Or5Ac20,-30.74305844450123,38.667453932911386
Or5Ac21,-2.379999688820919,27.760845519473555
Or5Ac22,12.964389049096445,24.810081291876333
Or5Ac23,-5.481249620650798,31.893632811798103
Or5Ac24,-48.56514180891391,24.338949511278084
Or5Af1,-28.924599178401,27.327714976911885
Or5Af2,-24.33890552881295,24.784932495805798
Or5Ak20,23.15782879394533,41.50831535084841
Or5Ak22,-1.9794046917489596,50.531100924498894
Or5Ak23,1.7929733472428497,34.26899342295922
Or5Ak24,0.8182435321062541,32.74158952917009
Or5Ak25,2.285267010169636,35.816182013500686
Or5Ak4,13.883062557792735,49.430401129678295
Or5Al1,37.6888378388488,28.39505462217293
Or5Al5,29.33133255949716,12.6091309916145
Or5Al6,36.91970862643214,29.042646116744493
Or5Al7,32.422265580614095,13.636280618530428
Or5An10,-30.122228022881263,28.22690698549188
Or5An11,-38.46210180106781,-9.977518156695135
Or5An1B,-35.27352679195378,20.786624611803088
Or5An1C,-3.082595892441108,-23.835620367552572
Or5An6,-15.691376361763727,-29.006096607376854
Or5An9,-36.67276091589341,20.830342198805884
Or5Ap2,5.652384583359182,32.27401355832714
Or5Aq1,-15.102333300395994,16.541845979940717
Or5Aq1B,-13.293546010403004,22.609977620264207
Or5Aq6,-23.206713342876366,7.707013464954855
Or5Aq7,-14.560256811467848,15.5246258853204
Or5Ar1,-18.085300606844097,35.411561873030514
Or5As1,-15.988811818197863,24.63124380158687
Or5Au1,8.773529627426239,35.24177484920646
Or5B101,19.187663737456838,21.870445712954947
Or5B102,18.354830656642385,23.717782305844835
Or5B104,15.001035022375234,25.340193524610193
Or5B106,17.21073139854354,22.741085039503485
Or5B107,16.21802984433499,17.513747450896428
Or5B108,16.707836228366293,21.68574313687522
Or5B109,14.658926679387582,11.32560814742043
Or5B111,10.644783860620304,10.872985919661968
Or5B112,-1.0028269068720428,2.3051807815504617
Or5B113,9.431463404430461,21.50444206996501
Or5B116,11.865156612292656,19.565340652625604
Or5B117,7.9086265875689685,19.327677841424848
Or5B118,8.007894467138016,13.43828751847209
Or5B119,0.35219436498068374,9.010557075765691
Or5B12,12.482123842737382,24.89487644457508
Or5B120,10.640589991176226,19.176053895443783
Or5B121,-33.6285971221747,-15.872737393212871
Or5B122,5.739851483433895,24.31048078024781
Or5B123,6.834079217250639,16.978148869355493
Or5B124,10.148773898172594,19.542364152124506
Or5B12B,10.599436503797492,31.86790814378294
Or5B21,4.145257630049207,24.881435542279544
Or5B24,-0.6325266051813713,22.528186441237857
Or5B3,8.964180415698868,18.825197924380756
Or5B94,-7.599265042383033,10.524893200895919
Or5B95,-5.274926735398267,6.128906373211466
Or5B96,7.967873876170755,25.556961111028087
Or5B97,1.7900718084432408,24.03322707130236
Or5B98,1.8245620943944434,22.742166971962366
Or5B99,4.401702727060013,18.331845540616463
Or5Be3,-12.62523958774557,30.855931249842325
Or5Bh3,-24.29717930191407,20.762785466137633
Or5Bw2,-30.255484200672857,30.563601292926936
Or5C1,-18.177502896563364,31.914939820618827
Or5D14,34.48539577465014,46.00645549915613
Or5D16,28.391879847703063,45.615025163750296
Or5D18,28.91568096809056,49.47261633080187
Or5D35,28.019090134545657,40.34670539345285
Or5D36,32.90124327895742,47.591327724006845
Or5D37,70.23968087585534,-35.0188810315247
Or5D38,42.34367308553517,43.01314135130395
Or5D39,40.22402870180782,52.22034437268052
Or5D40,38.10499473794284,59.12176141709726
Or5D41,38.72407012158898,52.56259299197397
Or5D43,39.53470543837134,54.929528928817966
Or5D46,46.79970016726267,69.5458829788627
Or5D47,29.09762103959893,28.92331294979267
Or5E1,-1.6162971702290871,59.71025900977529
Or5G23,-18.47772684220089,42.92486175253234
Or5G25,-5.552547564118094,43.2083858909006
Or5G26,-8.697836813320443,43.7293262553282
Or5G27,-8.856040959486629,40.14986896577957
Or5G29,-22.491964221354646,41.31876545259028
Or5G9,5.211200833008969,21.415887338913734
Or5H17,-4.190332276220316,24.435485124694534
Or5H18,-8.68160684223708,14.739438937232391
Or5H19,-5.641816172167132,21.0658153435644
Or5H22,-5.0127357145525995,16.81380421259848
Or5H23,-5.58697975685317,18.201032089504615
Or5H25,-6.387018273652599,22.129174809623663
Or5H26,0.13624212825858414,22.458198337185095
Or5I1,-26.37971784234416,49.85102261536355
Or5J1,-12.695718699008335,27.42207885396999
Or5J3,-14.185420998609532,27.809283734044573
Or5K1,-27.093042349167305,45.86504772356081
Or5K14,-24.981345836231498,46.06900130928412
Or5K15,-22.742218067466005,52.766308485230205
Or5K16,-27.333476865325157,45.71004161477921
Or5K17,-27.430398865242626,45.796284616939055
Or5K1B,-26.733534237832128,39.30059236755879
Or5K3,-17.146453820604094,55.67145682707194
Or5L13,-0.9480220650030585,47.6541057857478
Or5L14,1.6849954380857297,47.60532332453811
Or5M10,30.43789616496822,23.530395805311223
Or5M10B,30.437897130275353,23.53038789401171
Or5M11,36.22659638735297,35.830866854193935
Or5M11B,36.96930529843998,34.70312738255134
Or5M12,51.694876491592616,-32.8336702175483
Or5M13B,38.271791560399,35.21959933507978
Or5M3,40.438611891090645,21.688344438968585
Or5M3B,40.532295553615484,21.766268058831187
Or5M5,33.719670827812166,33.54111658020747
Or5M8,35.94421319744083,25.30275327570628
Or5M9,46.03646040559148,29.007114110039588
Or5M9B,46.931089875183616,30.410038672174657
Or5O1,6.52567298495086,27.771468834879062
Or5P1,10.792330952691833,-31.35742334890801
Or5P4,-0.7734016191244467,-34.051844921184625
Or5P5,-48.017657193624565,19.934860445746665
Or5P50,-50.88861421837061,28.02660244962066
Or5P51,-58.87888119999208,18.811255323304543
Or5P52,-3.4360827784794647,-39.82943101321303
Or5P53,-54.259018750482845,-2.1489143009735074
Or5P54,34.69308432174688,-62.44487111083403
Or5P55,2.8084703617334235,-34.085580946335945
Or5P56,3.178712401252525,-34.805424387059084
Or5P57,4.345525217827701,-32.776939138462424
Or5P58,-49.78384387188851,29.580272971153843
Or5P59,-45.34542092502431,33.59965630064625
Or5P6,6.856930361780048,-18.22354687330899
Or5P60,-46.47938887657722,21.482447505242543
Or5P61,-57.69410531685304,-13.450968313366554
Or5P62,-6.105728458672793,-42.85210028597366
Or5P63,-9.492624371769864,-39.63363856595058
Or5P64,-2.138746243977344,-23.181194416116796
Or5P66,-4.17683587601966,-42.5369599243375
Or5P67,14.853231123719064,-10.437665036252637
Or5P68,19.508267262449852,-14.864950708867307
Or5P69,10.762966940341034,-33.473859743217325
Or5P70,1.1724827229191115,-33.93444227818299
Or5P72,-49.61601679589256,30.267565902081994
Or5P73,0.8676845111928803,-36.8878862424994
Or5P76,15.1160086249875,-21.140527597887843
Or5P78,10.00671058412849,-24.332674946648723
Or5P79,0.6299792993044515,-54.70338961899088
Or5P80,6.885863956223684,-21.094893226649027
Or5P81,-51.49526507343888,-14.917007563024393
Or5T15,-33.86631357154663,32.75496205816782
Or5T16,-10.261694840543875,18.996683865961664
Or5T17,-13.523235881329924,10.038495607642338
Or5T18,-8.477593980345942,16.77752993369336
Or5T5,-6.517350403767949,12.454592154157359
Or5T7,-30.088236135661727,16.226930078108484
Or5T9,-18.337804112164108,17.50979653282886
Or5V1,-38.03006054837381,0.3853648396268771
Or5V1B,-30.82526732021334,0.4972218487733201
Or5W1,-7.755243232969357,26.750158083127328
Or5W10,-14.03181006682641,22.98995536913016
Or5W11,-14.8983039094512,39.025803717620846
Or5W12,-16.729038488859118,47.72794713432652
Or5W13,-16.34945233113714,37.81979068297496
Or5W14,-15.138914871810856,34.14035212751187
Or5W15,-13.647880839781314,43.13317581781216
Or5W16,-21.606511793057916,43.795890298994664
Or5W18,-23.67019412892801,47.11067462442409
Or5W19,-15.399045113783153,38.45376376525767
Or5W1B,-7.600185115180235,25.927184466279076
Or5W20,-14.0257561008269,39.614993763436246
Or5W22,-22.094192490035798,46.02358227425301
Or5W8,-17.447081732236516,38.18841923314211
Or6A2,20.531290606169655,-17.077609455814862
Or6Aa1,23.6080248668657,-34.210896012437196
Or6Ae1,12.06330561237122,-25.289214407844145
Or6B1,27.129537393619326,-0.3684918926571865
Or6B13,23.065551797678484,-11.495683856120046
Or6B2,23.88713437690047,25.6042611726543
Or6B2B,23.43625622502562,7.215393204917311
Or6B3,21.75021286065663,29.109149053669153
Or6B6,22.32504314282266,0.11465445183028537
Or6B9,22.99060010693531,-1.2901077069589626
Or6C1,26.580093392440798,-65.83656990777598
Or6C1B,25.258774659087916,-66.30365120579238
Or6C2,19.748028102465334,-53.09197775346431
Or6C201,11.64709295023066,-67.34543670230158
Or6C202,11.9048164001683,-66.29471543199476
Or6C203,14.912571601012205,-68.17366413724388
Or6C204,14.912571600071638,-68.17366413746456
Or6C205,21.33131750783572,-65.80156454285991
Or6C206,21.26086428336985,-65.82451670007138
Or6C207,15.191165321635806,-65.31234431342136
Or6C208,37.72638597474802,-52.197649116146756
Or6C209,18.9872837318193,-54.50908460665624
Or6C210,15.339537051872233,-66.82834598220018
Or6C211,39.45148599989801,-51.86793274039029
Or6C212,39.518677032022126,-52.21810736854267
Or6C213,38.99941310271833,-52.575997467988216
Or6C214,22.103876044388212,-63.690658975435376
Or6C215,29.4031809597172,-58.62069529290981
Or6C216,25.147490488101898,-56.66414500211689
Or6C217,23.08596098662669,-53.61843902712064
Or6C219,27.883832006259873,-52.74194056152835
Or6C2B,24.637184774267986,-51.92737235688628
Or6C3,24.111004261313507,-55.934315169912175
Or6C33,22.100777182128663,-59.49113990657995
Or6C35,19.90275597482112,-55.514437973575596
Or6C38,25.527714866796266,-47.97141373077851
Or6C3B,26.03810343922376,-55.357930029803775
Or6C5,29.12517423611148,-54.7259297077464
Or6C5B,29.025091536996317,-55.52465786731911
Or6C5C,26.89727873686309,-55.75880090414388
Or6C6,33.95928920886365,-44.834507630699235
Or6C65,31.902802235125144,-57.09707643350008
Or6C66,31.53681394750232,-57.99150518064505
Or6C66B,32.968533000399056,-57.38493904776435
Or6C68,13.115446749342464,-63.43201230979814
Or6C69,19.81926977796042,-66.81012372372624
Or6C69B,17.876206220289102,-66.49046736767055
Or6C69C,17.720937000836475,-66.39002938363815
Or6C6C,31.014975251135272,-46.08992072920448
Or6C7,7.48492805918622,-63.47464996658002
Or6C70,23.08639554344418,-53.61821458582741
Or6C74,11.405054750551393,-64.78539321770661
Or6C75,35.45969691641716,-55.98773554530058
Or6C76,31.950298109342622,-56.36719397246251
Or6C76B,32.76511388359053,-57.18254441402839
Or6C8,13.132151852871372,-57.450976585790876
Or6C88,11.169451212711106,-64.59011419793619
Or6D12,17.857032345386795,-47.637423715587296
Or6D13,11.722590327090547,-51.304341873261684
Or6D14,15.303953186756917,-47.581227831324206
Or6D15,16.31349786909611,-52.02915293077061
Or6E1,36.586602353413106,-49.80623611448285
Or6F1,-48.99391133371523,-23.912344811529533
Or6F2,26.931735065697467,-48.73204692079126
Or6K14,40.81338669106138,-27.649655629591994
Or6K2,-32.77589843667134,36.89375603867692
Or6K4,31.685103767982067,-35.671742906325036
Or6K6,41.03049212476157,-28.630349258092867
Or6N1,21.24223724426676,19.750769718433773
Or6N2,20.291806803856687,11.448480195859172
Or6P1,-7.802231719307488,33.95771265581379
Or6S1,29.011216732232317,-38.40975486707468
Or6X1,13.152014437921146,-43.566972774120245
Or6Y1,22.295566829513678,-15.369883199049282
Or6Z1,-30.03181389479512,34.25890277275219
Or6Z3,29.684769840392143,-22.57965715309493
Or6Z5,-17.54234346719777,24.964365484469244
Or6Z6,20.157667974581113,-12.04750048189351
Or6Z7,13.723813113803871,-11.18292801592889
Or7A35,-39.54055510298121,21.710116748844012
Or7A36,-44.1596647365468,-4.98461307051095
Or7A37,-22.976358275870734,15.127242025229311
Or7A38,-7.4652065230772715,-9.691490854774404
Or7A39,-15.27777788781958,-7.977437025242788
Or7A40,-10.485375062832679,1.5704593799336615
Or7A41,-17.206738016096473,-7.888028664749573
Or7A42,-13.761581155748713,-6.3356743504216215
Or7C19,-6.739160553310515,-8.653856932290184
Or7C70,-17.84320629063273,0.2996736260946587
Or7D10,2.419736586101673,-27.480611342771653
Or7D11,-16.707808305704003,2.3590366112330976
Or7D9,-51.60361814437011,1.7144029338158584
Or7E165,-28.358129903188363,-1.4394201369138122
Or7E166,-13.600018161230672,0.6696887429752971
Or7E168,-18.11860052008096,8.50603452827318
Or7E169,-22.314542797521103,4.850450354312741
Or7E170,-31.768271749398636,-2.8479812424599187
Or7E173,-39.876077330108565,0.12465241162796228
Or7E174,-24.40780030092667,3.549356579066893
Or7E175,-41.25221153553105,25.124081438819243
Or7E176,-5.508092565237679,-50.42387828427904
Or7E177,-35.99494784765917,5.348477453510727
Or7E178,-17.884257462711282,23.310550146808723
Or7G12,40.083038704173376,-51.1702389420363
Or7G16,-6.0046562618168675,-46.557775955779974
Or7G17,-1.3674255714845174,-58.409342503581556
Or7G18,-61.680244489181064,6.092772875554464
Or7G19,33.06701382466033,-48.1701816105143
Or7G20,11.04561995287763,-29.147391929507194
Or7G21,-68.0909588508881,13.874005229554195
Or7G22,-19.80009838084872,30.696810793971025
Or7G25,-11.888516160565276,3.934492151502394
Or7G27,-21.873988326651254,-6.175034186541038
Or7G28,-25.980011604971804,8.603593221608053
Or7G29,-20.7224341035813,8.487189683711373
Or7G30,-6.13606778936236,0.24401458533831183
Or7G32,-53.41038608158386,12.167863390508382
Or7G33,-18.094730047853105,9.734684558169665
Or7G34,-31.709843265120718,-2.4359698626908854
Or7G35,-41.62883983788939,29.512657791484365
Or7H8,27.584550750227955,61.56712405113361
Or8A1,13.431017080083745,40.3934741836477
Or8A1B,13.194256345367618,38.94628865179161
Or8B1,12.095647401674666,45.597118923256296
Or8B101,9.500038305569854,47.60007619487611
Or8B12,16.466146534054804,46.138588357019685
Or8B12B,16.062840538999342,46.950432106373064
Or8B12C,17.982167215862145,47.95237072536382
Or8B12I,-37.51406727207639,5.151965528414661
Or8B1B,11.851210074462408,50.38373808704168
Or8B1C,10.688431491652901,48.83464181336377
Or8B3,9.940469824222209,40.34216144364757
Or8B35,9.866636345580792,50.37918948684122
Or8B36,10.125256661915893,48.40255139305658
Or8B37,14.397288715416819,40.670882952851876
Or8B38,11.489613080830322,40.46936324622784
Or8B39,11.616165595743885,37.14829134077246
Or8B3B,15.367889617504552,39.3836888700724
Or8B4,-4.356409040663672,48.07738321192625
Or8B40,11.040247646253874,46.272296497387046
Or8B41,10.819010742172399,41.773010660173036
Or8B42,8.927047187778536,39.15624564421538
Or8B43,19.630192160356994,50.348787601230036
Or8B44,7.438789858614127,42.91235365822875
Or8B46,3.0949028460025856,54.884855788913924
Or8B48,3.0949028459903536,54.88485578891446
Or8B49,21.151073290446696,57.41144826638655
Or8B50,5.167392289891768,43.452913475502896
Or8B51,-7.290108575206333,48.38549366067035
Or8B52,-8.133908449006809,52.97114965360665
Or8B53,13.82171057688631,43.51915501804178
Or8B54,3.839121172996558,58.545559608247046
Or8B55,3.8817110658675777,52.11086541723379
Or8B56,10.406310327559284,48.85137844791562
Or8B57,8.601846324704733,43.153449373017004
Or8B8,18.317820736331324,35.461101395035115
Or8B9,17.337625897226378,45.92043609109284
Or8C10,43.73603253171123,-24.229797189568274
Or8C11,10.178958886033431,52.89977847372916
Or8C13,8.871747951505967,66.9710083612931
Or8C15,13.859989268735454,51.35067922642832
Or8C16,22.368346877078785,43.83914689616527
Or8C17,30.590409762295035,12.720228279995162
Or8C20,-4.459263030900144,51.2287328162013
Or8C8,27.627615185318792,25.91951760783328
Or8C9,28.476417579695102,39.01824307910772
Or8D1,18.65954482700654,31.461607087857143
Or8D1B,20.525131043254632,30.863428703132936
Or8D2,14.892330000063032,34.14663245836983
Or8D23,19.054476036060354,37.12902332433204
Or8D2B,12.418644397359806,31.882333892852607
Or8D4,8.669441758160444,42.676679215316334
Or8D6,19.765121024333727,24.9282031984506
Or8G17,5.299403322847403,50.890127509227895
Or8G18,-5.033709988533861,57.44423492364201
Or8G19,-3.4942415140029746,55.00637941945983
Or8G2,3.4120360854159557,43.28597874635991
Or8G20,7.290153271825586,49.59875422239124
Or8G21,4.753810899726549,50.188264320437945
Or8G23,6.516371106372676,47.8009565939058
Or8G24,7.2341711742491315,51.471076250096814
Or8G26,5.889209593003641,52.967870238363496
Or8G27,10.030733099863006,63.31511559035082
Or8G28,1.3319855065727944,48.21315647987202
Or8G2B,3.5132442126478707,46.74359592886158
Or8G30,-0.07250871283219261,50.226405641151146
Or8G32,2.381873154088054,47.08699425762998
Or8G33,9.330042770601343,55.54533934311477
Or8G34,0.884752203685889,54.92600628063765
Or8G35,9.330042770317814,55.545339343174504
Or8G36,17.714004595898448,55.34544118895864
Or8G37,7.385687699209062,44.91484959234967
Or8G4,7.79123441513838,46.91010418315539
Or8G50,11.266044424859183,39.302391571785186
Or8G51,11.221041785764097,39.467155700659426
Or8G52,6.737599872777396,43.27675284673387
Or8G53,12.648154562102107,47.11454250885109
Or8G54,4.064961256545285,46.75697171459109
Or8G55,12.206182334357534,44.870054147992484
Or8H10,8.094629760146091,20.754214138369925
Or8H7,11.051397287309838,24.079223909698083
Or8H8,7.465792348690603,25.877424034558192
Or8H9,10.84165012047545,29.12532215611507
Or8I2,10.819505394690758,27.364599163556875
Or8J3,42.04466638221059,24.16065579802673
Or8J3B,40.598734625905536,28.04562417087648
Or8J3C,40.194780109003624,27.635600084331013
Or8K1,44.65922868620929,24.359151303352558
Or8K16,35.72431414854082,30.69013875151378
Or8K17,40.638862502294536,31.635135570646398
Or8K18,35.60095814774742,23.540423794666225
Or8K20,35.600958147760736,23.54042379461573
Or8K21,39.739053406107516,33.71349882851731
Or8K22,38.842014106993425,7.096756839935726
Or8K23,41.71392438785673,31.95242543612555
Or8K24,39.41584823524926,14.847244014531519
Or8K25,34.91124566945615,18.187750830510755
Or8K27,35.178007005029706,9.991365030912489
Or8K28,35.83024928413112,18.966289173264382
Or8K3,37.70127441436941,16.250534050074837
Or8K30,36.60211426200643,25.531988581560505
Or8K32,33.47488844344677,8.621319197366681
Or8K33,39.80312494571382,12.952932397430429
Or8K35,40.81922566478054,14.423760541767583
Or8K37,40.85256130542959,17.657848332981978
Or8K38,37.172861030766335,-21.559788722097192
Or8K39,40.94269108719828,18.176585660862756
Or8K3B,37.35798556511652,14.894338580394695
Or8K40,35.188794860681,-17.736155575579524
Or8K41,40.88132300729226,20.86401408745473
Or8K53,36.322571189663044,15.452220829695065
Or8S10,-34.504364147222596,-12.307877143741736
Or8S16,-51.447286331450016,14.032952185125858
Or8S2,-37.238303996533695,9.06789249556741
Or8S5,-43.84285226394931,-1.5586526119107764
Or8S8,-32.46124470422309,-6.918353943709794
Or8U10,34.21951703132038,22.678081404173884
Or8U8,33.65407865466602,29.32002834871776
Or8U9,26.860847923910804,20.866724379977747
Or8W1,-14.066770046924503,39.32985375874522
Or9A2,14.286495404946347,-47.113027631419065
Or9A4,-5.459484011214942,-58.53610352454288
Or9A7,10.517295807531207,-44.930406978725166
Or9E1,-24.110901687453175,38.87550518980374
Or9G19,25.951263167409195,44.668936120484545
Or9G20,-0.9487766449539641,57.31644445642271
Or9G3,20.896671736685796,42.73189223642148
Or9G4,-6.786373431966844,49.47259212297101
Or9G4B,-8.957791526098763,57.361083819432224
Or9G8,20.736981693702898,5.125530601539188
Or9I1,-1.1030083103114794,15.0516268968542
Or9I14,-12.665856713371392,24.28496099904085
Or9I16,-1.8890838037653288,16.209227893776667
Or9I1B,-2.0062442185341833,14.044888821488119
Or9I2,-2.1976226191567583,16.11276304888154
Or9K2,30.29515838877997,17.46795390713
Or9K2B,27.952473198855294,14.162238881832513
Or9K7,34.071440783248484,33.65666331145906
Or9M1,-12.325759701860827,38.46874242927655
Or9M1B,-11.982461357469445,39.247376620709915
Or9M2,-31.581384481452364,53.87107632009515
Or9Q1,8.649219367146875,-1.8399220237486205
Or9Q2,-1.5746649284044314,17.24067755035119
Or9R3,-12.01950699361705,19.78473707506623
Or9R7,-12.019506993641217,19.78473707505804
Or9S13,-13.274087524900125,17.807490293847113
Or9S14,-26.241472304669824,12.783617724110957
Or9S15,-16.4742230751602,17.077556905831027
Or9S18,-12.118731750965368,7.971379572583614
Or9S23,-12.197148075405199,23.09695019459863
Or9S27,-25.765951330429,10.573049818323586
Smim17,-8.714921826491254,-84.18883648483983
